tmdbId,vote_average,vote_count,popularity
246741,7.559,3765,4.8922
245891,7.5,20201,7.3186
208869,6.0,198,3.6576
205587,7.328,4292,8.3931
295538,7.413,46,0.2056
228150,7.54,12574,13.0791
266285,6.466,904,5.9937
239563,7.116,1994,10.5708
289727,6.033,619,3.555
242582,7.706,11342,8.5888
177572,7.727,16189,14.7984
228326,7.53,2841,8.3572
200727,7.814,6392,8.8033
273271,6.5,1321,1.0579
264660,7.57,13834,7.1896
40081,6.9,102,1.9643
234862,6.937,143,0.4512
251232,6.562,210,1.4269
116440,6.937,375,2.1883
178446,0.0,0,0.0
55596,4.671,35,1.3889
265180,7.38,913,1.3044
44092,6.915,266,2.6894
185567,6.7,501,5.1242
238628,7.651,564,4.5407
260001,5.773,240,1.061
256092,4.277,141,3.5302
79723,6.076,198,1.5409
203793,6.4,374,0.1129
241842,6.5,677,5.1858
37133,6.8,21,1.4252
84111,7.403,222,2.1274
77067,5.069,102,10.0351
205596,7.99,17640,13.9761
171274,6.537,2611,7.681
244403,7.17,330,4.4882
131631,6.816,16388,16.6335
295315,5.296,152,2.365
147441,5.88,4723,6.882
265195,7.865,3591,3.4589
17009,6.0,202,5.3159
21811,5.1,99,5.2891
100042,5.569,3311,5.6619
206821,5.1,305,3.2711
261037,5.9,281,8.1412
301566,7.714,133,2.1343
17808,5.969,159,1.8132
266856,7.838,10888,5.9984
282848,8.089,302,5.5664
263614,7.904,229,3.0726
10258,6.84,374,3.1837
110416,7.999,1516,5.6802
205775,6.755,4249,7.0828
303623,6.5,155,0.9618
135397,6.699,21111,10.23
215032,6.5,28,4.5455
293310,7.739,1357,6.3155
170522,6.795,1430,7.0547
294538,4.667,39,0.5839
227159,6.179,4276,8.2606
88107,4.7,56,4.259
10473,5.364,305,2.1722
25518,7.165,267,4.1584
270946,6.53,4341,9.1584
252178,6.804,1168,1.5283
75491,6.981,182,0.9373
284293,7.471,3186,1.9197
116149,7.113,4044,6.8714
294254,6.734,10771,6.9837
79218,6.476,671,4.415
244458,6.2,1849,1.5282
70966,7.3,127,2.1258
250798,7.2,44,0.4189
297596,4.669,337,3.1184
123107,5.373,55,3.9131
17135,4.394,68,4.7647
270005,4.301,68,1.2182
245916,6.6,888,4.1767
15261,6.449,529,0.3017
42441,5.6,345,5.152
253272,6.3,143,4.7625
122917,7.329,14905,15.2184
273895,7.385,2270,1.3613
227306,7.425,4261,6.5618
246080,6.261,1141,5.8897
22285,7.4,13,0.1789
277547,5.844,790,2.0547
24388,4.0,14,2.8217
137347,6.596,57,2.0387
252171,6.8,916,3.6412
20147,7.7,150,1.5236
32916,7.7,255,4.5055
265177,8.2,2790,2.7605
228970,7.006,2605,3.5855
284296,6.085,484,3.5865
308571,7.742,165,0.4269
87093,6.977,3559,5.6245
224141,5.8,4342,2.3999
243684,6.451,947,5.9369
228967,6.191,6042,4.6067
207703,7.621,17402,8.6569
191489,7.6,149,0.3542
181533,6.217,6069,7.5417
51239,4.2,20,1.0852
120605,7.051,353,3.4486
68737,5.519,2578,8.7559
298533,6.1,47,2.789
19946,6.5,35,3.3581
286532,5.406,249,3.3943
92321,8.269,1179,0.0042
297222,7.698,1082,4.6066
198184,6.785,8237,6.1656
265297,8.119,649,1.0879
285700,7.831,298,1.6276
260346,6.264,5984,11.4159
201088,5.5,2118,3.5282
126644,6.5,41,1.3522
294652,6.4,794,4.8215
87101,5.9,8734,8.3221
86705,7.997,192,1.5473
27317,7.172,29,0.1359
68352,7.149,74,1.383
267573,6.9,99,1.8677
14749,5.9,214,2.9248
289394,0.0,0,0.0
50327,6.451,81,2.0036
13654,6.019,1207,2.8313
244688,4.059,516,3.1363
250225,6.3,355,5.3594
256876,7.328,154,0.5416
270303,6.59,6696,6.2713
287084,5.791,501,2.9187
19254,6.4,66,3.0091
26190,6.1,66,3.4044
46967,7.7,110,2.6554
32836,7.7,98,0.3202
14862,5.573,89,4.5087
102517,7.6,30,0.7118
30178,5.234,515,4.058
14407,4.563,24,1.6651
84575,4.922,173,3.2364
133365,0.0,0,0.0
47003,4.3,39,4.7663
256740,5.5,95,5.3418
80985,4.152,23,2.0725
76341,7.627,23520,11.2796
280092,6.282,3505,4.4766
140607,7.255,20085,9.8852
271969,5.8,1735,7.4907
68735,6.39,7065,4.7499
99861,7.271,23862,11.9766
166426,6.653,12487,11.0727
141052,6.074,13383,7.5916
102899,7.067,20429,7.3167
166424,4.433,6270,5.2844
293660,7.622,32079,11.9913
284054,7.366,22959,11.1182
299536,8.235,31156,23.7008
284053,7.583,21523,8.5589
283995,7.612,22410,10.6493
271110,7.448,23524,10.6994
284052,7.418,22926,9.2627
246655,6.518,13448,8.669
202249,0.0,0,0.0
268171,5.99,96,5.3501
31981,7.2,86,1.7649
36983,5.774,42,4.2559
228074,5.679,14,3.6954
252360,3.841,82,4.4254
284276,6.277,922,1.8396
48132,6.4,35,0.1158
85439,5.2,45,3.065
114735,6.8,18,4.0585
279828,6.2,93,0.4808
72585,6.63,23,1.4016
284536,6.015,1497,2.7025
108181,4.2,57,3.4492
210860,5.515,2705,2.6097
216015,5.879,12168,17.99
27850,6.811,577,4.5753
34560,6.5,317,3.3736
48874,6.686,145,2.3562
36129,7.4,248,2.3224
159704,6.3,154,0.6161
250066,4.779,365,2.8513
321130,6.0,20,1.031
189197,0.0,0,0.0
302429,7.176,530,5.1943
272693,6.766,4424,5.986
89247,7.1,117,1.4118
9948,6.0,685,3.5204
20875,7.497,493,2.9791
227719,6.787,2743,2.2661
321594,7.393,196,0.5083
167073,7.31,3190,2.7243
249688,7.013,597,3.7174
309299,6.494,475,1.6986
309245,6.491,571,2.7029
309503,5.485,169,3.3895
232572,6.125,747,2.9035
245706,6.256,2037,6.7274
319075,7.6,729,2.7488
318224,7.6,841,4.0636
318044,7.398,379,3.9608
194537,7.1,25,2.4487
125336,0.0,0,0.0
283330,5.784,139,1.7188
308638,4.868,247,1.6765
308639,7.061,1535,3.7654
308369,7.532,2678,4.1757
308024,6.0,354,5.7775
308032,6.833,968,3.9824
110390,6.835,474,5.2348
72784,6.42,1525,6.9099
307663,4.4,567,4.7427
278468,0.0,0,0.0
102959,4.2,5,3.1893
27866,7.303,150,0.3641
216553,6.1,15,0.1299
289333,7.535,156,5.1158
89292,5.5,12,4.4265
273248,7.8,14822,7.3062
251016,6.8,20,0.1776
265208,5.694,1869,5.2426
286565,6.155,5125,3.7342
252838,6.456,1642,3.7141
290999,6.053,480,6.3435
241251,4.921,2091,4.726
263105,6.642,109,1.1317
320007,7.598,1289,4.1593
248933,7.0,406,3.0706
37058,7.245,184,2.2868
206296,5.852,349,2.7375
201085,6.662,5114,5.0308
300803,5.405,262,2.2985
17870,7.4,106,0.2507
195862,7.2,5,0.1728
105554,5.4,7,2.4704
117098,6.4,53,4.2985
259395,7.4,58,1.654
11425,5.417,708,3.5349
15567,6.4,757,8.3427
243938,5.198,974,7.8346
269711,7.357,57,0.1798
13590,7.2,44,0.012
286873,5.452,351,3.8207
325358,5.1,483,6.6559
179150,7.078,535,5.6503
278632,4.865,78,1.5034
256591,6.871,8100,4.7441
119569,6.429,578,1.5119
268238,6.426,749,4.2919
13643,7.9,132,1.3331
290764,6.028,1096,2.1775
228203,7.468,895,3.4982
239573,5.469,838,4.5941
196750,7.0,221,0.674
241554,6.427,2890,5.4686
279972,5.448,155,3.2328
112454,5.781,1427,7.5539
150689,6.827,7251,17.3378
228968,6.019,648,1.8598
238215,5.865,1752,2.351
175774,6.948,1131,5.449
266647,5.958,2795,3.1663
252512,5.985,1159,1.1838
27036,6.809,89,1.8652
262500,6.364,10243,7.0339
39385,6.278,536,1.6744
213110,6.8,46,2.7623
228161,6.8,4127,6.4396
245703,6.251,1977,7.6277
266396,5.757,991,2.3457
168259,7.223,11022,8.57
293970,6.395,1342,2.1087
241855,6.63,746,4.0019
327029,0.0,0,0.0
13015,7.404,99,1.564
184155,6.788,139,0.8094
32334,7.5,131,1.2109
257091,6.024,2809,6.8601
305091,6.836,220,2.1721
238302,5.2,100,3.2786
33436,7.288,286,2.6624
24696,6.8,159,2.6107
35428,7.2,187,1.2346
237756,5.615,558,5.1814
298093,5.894,218,2.0744
44664,4.281,32,3.2682
46836,5.2,13,3.5188
263109,7.0,1458,6.5343
308504,6.417,1117,5.8477
321640,0.0,0,0.0
321528,7.226,968,2.4009
268523,6.534,203,1.0522
304357,7.282,1428,3.119
320996,6.653,85,4.334
228108,6.9,392,2.2516
30296,3.9,21,4.5252
158852,6.287,7200,13.7476
335145,5.0,8,2.8172
253303,5.328,61,0.335
256961,5.175,1635,4.7758
278990,6.9,14,2.9475
270400,7.1,470,2.9407
14572,7.336,140,3.9558
278316,4.746,67,3.7335
228205,7.628,3257,3.3384
254936,5.913,40,2.469
313074,4.8,90,3.7816
319389,5.0,75,0.4957
256924,6.762,555,1.3517
50794,5.772,136,2.77
192712,4.289,256,6.954
332340,6.57,1019,2.8764
254128,6.244,8826,7.8152
284537,5.809,322,2.5066
300302,7.238,122,0.6606
268159,6.3,16,4.079
249070,5.888,3179,3.8226
335819,5.2,27,0.6071
275601,5.784,730,3.7729
306482,6.1,108,2.1592
301728,5.23,374,2.9272
254470,6.844,5421,4.4843
258099,6.415,357,4.0824
258480,7.495,3852,4.4061
31139,7.929,246,1.7407
42279,7.36,129,1.3861
254320,7.0,6623,6.361
256057,7.542,153,3.4781
287424,5.402,1642,6.3671
268920,5.7,1665,4.1902
223485,6.684,1021,4.1644
171424,5.739,1528,2.5988
248574,5.7,1087,1.7459
5061,6.6,55,0.9829
25973,5.167,30,5.1065
47759,7.7,85,1.8317
259954,7.118,403,3.8278
20870,7.824,145,1.6342
104522,7.055,55,0.5437
25936,7.2,112,0.6215
286217,7.691,20600,9.8685
333381,6.116,1238,3.0136
251516,7.5,1894,8.2568
20963,7.121,120,1.3304
310593,6.895,2145,5.1727
334074,5.679,1044,10.2332
318256,6.078,688,4.2728
27937,7.5,84,1.2947
10986,7.133,484,1.8728
20359,6.784,135,4.2746
238713,6.833,6232,6.1509
271718,5.799,2658,3.2725
17381,5.5,151,6.2599
280276,7.5,26,1.3219
222936,5.514,2111,2.8765
300168,6.408,604,3.1267
188222,6.256,1071,5.5563
321109,7.571,91,0.3503
343371,4.978,23,1.3113
86541,6.595,221,4.0491
53210,8.14,236,7.1718
150540,7.909,22937,13.3789
307931,6.771,319,7.3954
250556,7.0,42,0.7888
271714,7.087,722,1.1217
131634,6.9,13031,8.5673
257344,5.761,7833,10.6013
259316,7.31,19338,8.8416
42293,6.1,29,0.2324
74849,3.4,489,2.6434
280996,6.481,1916,5.4483
328111,6.308,8336,3.6925
18839,7.7,135,4.0533
238615,6.413,3213,2.4894
274854,6.004,3739,4.8821
287903,6.193,2306,4.8104
297761,5.919,21713,7.1262
47933,5.351,6283,10.1925
188927,6.782,6880,5.3437
19670,6.706,130,1.512
37588,7.3,104,1.5508
41378,6.868,91,1.9451
141131,6.9,10,1.8604
214756,6.316,7792,9.2653
86828,5.9,1564,3.3557
211672,6.416,10882,3.7861
10450,4.88,191,2.2748
36692,5.525,101,0.8058
105864,6.738,5837,6.4168
261023,6.522,3489,4.4338
206647,6.565,10920,6.3115
17922,6.2,80,2.3854
72886,3.833,36,1.7175
331446,4.633,519,1.5558
16390,7.7,272,5.1443
12902,7.3,439,4.019
119321,7.692,209,4.0114
36972,7.624,141,4.0676
20720,7.5,89,0.172
34509,7.621,70,1.1083
34513,7.8,88,3.2766
14092,7.4,441,1.8505
261414,7.489,91,0.889
74510,7.109,147,4.8871
60293,6.909,164,5.0286
300685,6.2,21,0.1884
85860,4.922,32,2.5788
81003,6.448,267,4.4449
321697,6.778,4263,1.9099
225728,6.452,1493,2.175
296099,6.305,3868,5.4893
250574,6.386,1548,6.8422
254024,5.053,189,1.922
324333,4.822,101,2.5788
239568,5.335,194,0.5128
312796,5.0,11,2.3282
317744,6.115,418,6.1946
240483,4.841,267,0.8787
309887,6.0,146,2.2385
33723,5.149,77,2.5942
38918,5.5,10,0.5356
217412,6.3,54,2.0247
30341,6.095,42,3.4106
79698,4.716,74,7.3789
209112,6.0,18600,10.9652
128767,5.4,38,1.4643
44859,5.228,81,1.607
88673,5.808,13,3.6545
331781,7.6,1285,1.1279
253622,5.6,74,1.3746
29419,2.7,37,1.8054
264999,6.154,1833,2.5647
278927,6.866,8322,9.1979
65973,0.0,0,0.0
303857,6.854,1965,5.7406
203801,7.082,6630,7.2809
337879,4.5,10,2.952
287689,6.476,417,2.7981
285783,6.994,3299,1.8563
300671,7.27,3792,7.6821
158182,6.3,23,1.4216
301748,4.5,49,1.8504
299245,4.932,968,1.9943
240566,6.513,160,1.6202
293299,7.839,878,3.0633
335970,4.929,162,4.6323
49418,7.596,120,1.1222
60843,7.1,27,1.7007
182560,5.928,1330,11.0436
62931,0.0,0,0.0
329134,5.0,44,0.9168
281957,7.537,18796,8.6273
282984,6.527,2427,2.8811
21784,5.882,114,1.6245
326215,6.419,329,6.1884
307081,7.363,5659,9.4829
273481,7.415,9187,9.3194
284303,6.669,1656,3.9388
346592,4.5,20,0.3374
283350,6.741,1857,4.1532
291270,7.105,1780,4.8713
318781,7.252,1952,1.6822
212168,7.016,155,2.0849
253344,5.6,597,1.1311
30459,6.107,215,4.3939
329289,5.12,166,1.4681
11441,6.604,269,3.5071
257211,7.225,7073,7.8985
27412,5.671,117,3.6792
292431,6.45,2596,3.5418
264644,7.998,9481,3.4083
277546,4.8,179,5.8062
328425,6.694,3375,1.9759
25161,7.9,78,1.5654
310131,6.994,7408,7.1689
296313,6.566,229,4.7249
351964,5.968,436,1.4366
281979,7.902,229,2.3938
278604,0.0,0,0.0
298312,6.324,4983,9.0662
290751,6.4,1399,2.7218
143634,6.1,64,0.532
343295,7.1,26,0.7572
332270,7.3,482,3.1843
261392,6.091,2879,6.0857
277216,7.782,4085,4.1029
310133,5.978,895,0.695
134777,0.0,0,0.0
308084,6.9,763,5.2056
258284,6.14,350,2.3013
50162,5.868,91,2.6323
274479,6.55,4204,8.5026
333339,7.585,16376,10.0183
228066,5.949,2205,3.5097
354556,5.008,794,2.9711
48297,6.429,42,2.1341
273477,6.557,2039,9.2897
245168,7.201,1652,2.8204
253255,5.553,38,3.8311
310135,6.518,736,3.523
287241,5.3,39,0.891
323272,7.838,562,2.5229
276907,7.054,4115,7.675
323373,6.274,626,3.0579
306819,7.556,5869,6.5855
241843,5.895,788,5.537
27924,7.1,62,1.4257
27934,0.0,0,0.0
27935,7.4,78,1.2262
46010,7.2,53,0.8475
57778,7.3,126,1.5237
42275,7.3,71,0.384
31648,7.6,166,2.3441
324308,6.562,251,0.692
313922,6.724,2842,1.9814
283587,7.588,1811,3.2268
317981,5.515,202,5.5065
295884,1.83,97,2.8372
2798,7.316,511,4.1729
230896,5.908,213,4.9235
263472,5.391,3376,6.5815
200813,0.0,0,0.0
32285,4.3,40,4.1524
303991,6.836,2385,5.1202
327389,7.346,136,0.5415
10317,5.9,514,0.9568
254302,5.619,1221,1.3798
296100,6.091,1762,4.116
334538,5.835,692,4.8416
285840,5.575,126,0.3019
253412,6.826,5085,4.7749
330764,6.639,1717,2.9193
314365,7.814,8546,4.4506
245698,6.7,1016,1.5942
325348,6.393,2550,3.0712
295964,6.517,3477,2.5591
315841,6.23,61,1.5415
18303,5.716,109,1.1446
296065,6.273,674,4.2876
329263,6.45,987,1.0262
19636,5.9,94,1.4713
277967,7.1,81,0.8011
159824,6.767,5973,8.3036
330206,5.272,46,5.0315
13968,6.4,413,2.5443
309809,7.608,2890,4.4583
301228,4.622,74,3.051
330112,6.207,459,3.3474
297762,7.214,20535,13.0539
339988,5.521,4514,2.3222
68730,7.121,3187,3.6626
296098,7.236,7088,6.1462
316042,6.764,252,4.9724
273197,6.6,94,1.5026
244316,5.362,312,1.1088
359364,8.46,299,1.1135
319996,6.4,11,0.651
323792,4.8,47,3.2465
270487,5.931,3908,2.9948
319073,7.1,34,0.9354
318917,6.79,1868,2.6233
259985,6.8,22,0.1273
230211,6.1,113,2.7347
333287,5.75,68,0.4128
141819,7.0,76,1.4558
211005,6.3,34,1.9444
5846,6.245,51,1.4922
257445,6.31,3902,4.1463
304372,5.695,333,2.5763
253414,5.391,359,3.9467
218784,6.103,587,4.3551
294963,6.875,2417,2.9928
329020,6.4,124,1.6317
298382,6.994,1714,2.1072
291343,7.4,49,2.1682
294016,7.154,1640,2.0402
34729,6.1,283,1.5282
74836,4.8,24,1.1492
268788,2.5,6,2.6055
321741,7.078,2652,2.4373
227973,6.942,1738,5.475
36693,4.716,81,4.6159
27940,7.5,70,0.9646
45227,7.1,98,1.1663
84254,7.338,130,1.3058
288171,5.576,310,2.8021
13986,6.85,180,1.6489
315465,7.937,1550,3.2608
312221,7.407,7741,10.6382
91417,7.19,407,3.8685
324325,7.327,139,4.1056
367326,6.522,134,2.184
339527,6.428,2313,3.0277
360203,5.914,111,3.6616
53179,6.021,189,1.2923
39850,5.7,137,3.0956
19100,7.344,1072,2.4238
20975,7.482,110,1.8699
127605,0.0,0,0.0
83456,6.4,103,0.5972
127608,7.588,57,0.7202
270393,7.188,48,1.1603
126846,7.621,62,0.9364
72093,0.0,0,0.0
72095,0.0,0,0.0
317182,7.7,250,5.6354
315623,7.1,136,0.9015
315620,7.9,238,3.9186
282963,7.498,215,3.0703
317190,7.372,223,1.2193
335209,7.554,202,3.6857
282758,7.8,240,1.2178
321751,6.666,649,3.7741
63441,6.9,33,1.7604
48300,6.59,100,1.7252
104515,6.2,8,1.5895
339751,7.3,246,5.5377
299687,5.938,5897,4.3195
364067,5.23,440,6.8229
340275,5.722,214,2.3648
300693,6.542,513,4.1191
323656,5.6,38,3.0719
318846,7.359,9496,8.554
333088,5.906,32,8.6346
347969,5.215,1472,3.1701
367735,7.715,260,2.0445
246355,7.015,646,4.7101
369879,0.0,0,0.0
237584,4.99,143,2.6906
26736,7.295,1757,2.8556
303867,7.817,344,4.0691
329833,4.922,2309,2.4761
259694,6.257,3284,5.2687
201223,7.253,172,1.631
26702,6.3,47,1.6804
279690,6.231,509,4.4574
282069,7.099,297,2.464
282070,7.06,201,2.3578
125464,5.3,9,2.6954
340666,7.419,8077,4.1652
356486,4.995,109,3.3973
274167,6.293,3327,6.3525
266294,5.967,1426,2.9326
362886,5.775,60,5.129
140300,6.9,6362,7.6404
92499,7.5,203,1.4771
102051,5.5,30,3.4836
344041,6.0,328,4.6355
256687,5.062,113,2.2987
58431,6.166,2246,3.4023
302026,4.6,49,3.2033
354216,6.302,685,3.7198
325173,6.43,313,1.3636
370646,0.0,0,0.0
32643,5.664,146,4.6684
371759,8.0,159,3.4657
272548,6.132,380,4.4787
371492,7.8,275,1.173
284514,5.6,218,3.384
326094,5.6,226,2.2055
323675,6.3,1749,1.8926
312669,5.684,394,2.4284
319888,7.163,2205,2.3396
222619,6.3,30,3.5798
331962,4.919,559,6.0286
273899,6.0,138,3.1628
337029,5.394,113,7.9894
340255,5.4,17,2.8394
335778,6.254,901,5.0633
329004,6.234,359,0.8329
291870,5.935,4501,6.0091
21266,3.579,101,4.3561
333377,7.715,195,2.2703
333040,0.0,0,0.0
77294,7.335,112,0.9621
300673,6.604,1680,2.4084
18874,7.4,275,3.3148
348089,7.033,306,3.821
205584,5.688,4226,8.193
336808,7.677,487,4.066
323677,7.254,1583,3.4508
333371,6.994,8364,4.3949
267860,6.218,4946,4.7542
269149,7.752,17092,48.429
279641,6.3,1012,1.7794
258363,6.2,383,3.6215
267193,5.949,2404,2.7855
20051,4.9,88,0.9538
92060,8.2,726,5.7528
330348,6.2,94,7.8133
378779,0.0,0,0.0
354251,5.932,647,2.1905
365222,7.03,1855,2.6819
353609,5.4,64,3.7848
148184,0.0,0,0.0461
371645,7.652,2200,2.282
44351,6.8,267,2.1405
40123,6.465,57,0.6076
46632,7.0,20,2.6733
16403,6.0,16,1.4387
332721,5.0,213,0.8047
334495,7.425,114,0.9929
383809,7.3,141,3.0465
301365,6.51,3843,5.3166
140554,6.841,44,0.317
333352,7.002,1659,3.2881
359025,4.9,51,0.4023
333385,6.456,1403,5.693
55495,6.0,9,2.1988
315664,6.655,1504,4.1745
302688,5.985,1050,2.2819
314029,6.7,101,6.8296
186759,5.308,686,1.1396
342521,6.058,1098,1.1494
254952,4.813,40,3.324
387893,6.378,490,2.0098
295699,6.4,1169,1.06
369557,7.859,2389,3.6701
351065,5.803,109,6.8919
370755,7.109,1988,1.8429
290595,6.285,4937,5.0024
325133,5.8,4513,5.3486
29398,5.6,16,0.8102
301608,5.165,511,1.0865
376570,6.729,4725,2.6936
24784,7.4,43,1.7511
49381,7.5,41,2.5898
1659,5.9,45,2.2254
1652,6.325,57,1.7108
353326,7.163,1522,4.7639
366901,5.653,95,3.5089
7237,2.3,35,1.4302
303858,6.436,3068,6.0311
326423,6.311,482,2.9255
127380,7.04,12436,6.7877
323676,5.821,1369,5.5753
153518,6.245,3850,9.869
327536,6.4,55,1.4139
332411,5.672,692,4.4351
384737,5.1,296,4.4041
302401,7.105,4505,2.8009
34935,5.98,25,2.9757
234004,5.762,642,4.5954
386891,3.5,4,0.3664
380254,6.969,16,1.0687
245917,8.0,139,2.4802
290250,7.123,8331,4.7789
383121,4.9,245,2.4014
3786,6.0,95,1.7514
44238,7.049,83,3.2173
380111,6.916,285,2.2208
332567,6.352,5219,2.9914
13099,5.326,66,1.6223
290098,8.196,4098,9.8683
241259,6.56,6635,8.7535
267935,6.283,3525,4.9943
359871,6.589,287,1.0718
223702,5.75,7549,6.4093
13125,6.5,13,1.1108
387398,5.677,31,3.694
384798,5.643,614,4.6569
334533,7.89,6644,3.8641
374475,7.0,1044,7.8315
293670,7.382,1934,3.9436
83501,4.6,13,0.5426
337154,5.967,367,6.2918
291805,6.826,11176,23.0737
396292,7.2,180,4.4364
339397,6.449,2757,1.6392
37433,6.737,112,2.4324
347031,6.925,3671,2.8794
389053,5.709,1560,3.5035
5434,5.715,72,4.9823
308531,6.051,3680,5.5131
318121,7.294,2262,3.7409
341012,6.59,1319,3.9881
398854,4.929,14,2.3959
33108,7.014,104,1.3052
192040,0.0,0,0.0
400608,8.012,415,2.6364
259693,7.294,8936,10.9731
245913,7.348,1126,3.5247
43074,5.35,6641,5.8283
302699,6.416,6176,6.8658
377462,8.415,252,3.556
30948,6.5,28,6.3281
267192,6.482,711,3.1488
68309,6.8,27,0.2241
324668,6.366,5991,5.1579
278348,4.654,13,2.9461
90351,7.2,36,1.0886
258489,5.914,6370,5.9296
316727,6.385,5392,5.7449
316023,6.1,2541,1.7389
278154,6.116,4767,5.9938
345911,6.365,4018,4.073
294272,6.371,2273,3.4894
340611,6.352,280,0.5357
337874,5.382,266,2.331
359412,5.827,682,1.5309
399106,8.1,1689,4.1967
274504,5.308,220,1.1112
70193,6.5,22,4.2479
337703,7.444,1331,4.5355
400411,4.321,410,5.6242
328387,7.008,6915,2.4126
49037,5.4,55,1.5065
363676,7.195,7506,6.0197
118430,6.2,98,4.4569
404022,7.283,150,1.7094
44510,6.596,172,1.5517
16909,5.8,28,1.7423
325789,6.686,1748,3.9804
308266,6.928,5242,6.1655
403232,4.027,56,1.6288
382322,6.614,1896,2.6927
376659,6.493,4178,3.3864
338766,7.301,4689,6.2197
390734,6.745,725,2.2235
300669,7.016,7765,4.5872
314420,5.333,75,3.002
390989,4.518,398,1.1652
376660,7.157,4162,2.9202
337674,6.654,1944,1.3538
396535,7.748,8048,12.0525
376482,6.942,86,0.3586
333484,6.471,6182,6.9847
376867,7.365,7328,4.6768
213681,5.755,1804,9.3482
313297,7.629,3711,4.2006
95610,6.407,3023,4.6486
296524,6.888,4741,3.9792
283366,6.837,10292,7.2512
346685,6.442,5884,3.0059
302946,7.13,7057,5.7943
374617,6.471,1446,4.0438
357786,7.7,292,3.581
225745,7.581,376,5.7244
315011,7.2,1474,6.3051
36161,7.3,155,1.124
36163,7.424,132,1.4743
372058,8.479,12115,30.3666
36162,7.471,122,0.8427
296193,6.9,53,0.7199
401650,5.886,57,3.9731
324786,8.192,14423,11.2316
408546,6.521,48,1.173
409696,0.0,0,0.0
333372,6.826,46,0.803
351211,5.225,1987,2.6241
284564,5.4,836,2.3339
410199,6.109,1239,2.398
329865,7.622,18729,12.9698
332210,6.667,2446,3.8628
339116,4.9,255,1.8238
325385,7.5,191,2.3194
375366,6.569,2093,2.6381
298583,4.977,259,1.782
411009,6.619,575,1.7276
377492,5.8,92,4.1574
392820,6.811,135,3.816
55504,6.015,137,3.1955
379990,6.038,52,4.3822
402193,4.6,64,1.8068
313369,7.898,17637,11.2845
407806,7.877,769,1.2841
394822,6.1,37,0.346
207932,6.085,6474,4.2836
331313,6.091,2092,2.663
406992,6.176,94,4.053
377448,5.129,209,1.9908
343611,5.994,5140,10.3859
421854,6.822,76,2.1654
413770,7.4,120,3.634
29136,5.574,27,1.441
334541,7.547,6192,3.586
334543,8.042,6798,3.8238
419639,6.7,371,8.4234
413279,7.25,558,1.2846
338964,5.418,836,1.7398
413361,7.15,40,1.5375
393561,6.6,74,3.284
339396,5.761,830,2.6054
33065,6.8,132,1.0125
419546,7.507,150,3.399
393764,6.812,662,1.7198
367412,7.8,384,0.7661
77304,6.985,103,0.734
279229,7.106,1013,5.7956
378064,8.386,4272,7.5731
277834,7.565,13388,4.0419
384682,5.696,2135,2.4177
365942,7.057,2509,1.9803
330459,7.5,15974,6.7801
381288,7.343,17963,7.1722
346672,5.912,3830,4.9518
376290,7.417,1907,2.5954
274870,6.952,13859,4.4207
381284,8.05,10168,7.0288
393457,6.873,2730,5.882
310307,7.135,5227,4.308
356305,6.379,4296,2.595
335797,7.121,8256,8.454
411019,7.7,496,3.5673
194310,5.389,18,3.8059
121856,5.43,7957,3.2806
381289,7.639,3451,5.842
87852,4.3,91,2.5689
432192,0.0,0,0.0
345922,6.052,1282,2.5887
146836,4.8,5,0.212
404378,7.902,1508,2.9879
324849,7.235,5246,5.24
16487,6.6,72,0.2051
417427,5.4,41,0.5812
423122,6.2,56,0.3182
211387,7.237,835,2.6819
362584,8.0,214,2.3504
24439,6.477,22,0.503
432959,6.9,78,2.978
362585,8.0,223,2.5597
324552,7.339,13792,11.3381
419430,7.621,18306,9.9483
263115,7.8,19959,8.5188
293167,6.55,10874,8.3603
180863,6.944,3250,1.9326
416477,7.333,2545,3.7747
334532,6.0,180,2.9135
19761,5.243,210,4.9911
321612,6.969,15825,13.092
295693,6.456,7314,3.7601
376003,4.7,50,4.4777
398818,8.102,12498,10.4223
414425,7.374,1267,1.8782
315837,6.103,8353,5.4441
437752,6.911,168,1.5242
341174,6.475,7830,5.8381
435351,7.2,80,1.0902
394269,8.4,161,1.5547
381064,6.037,95,7.5321
378018,6.007,1358,1.5073
11795,5.598,87,1.9611
26797,6.857,42,0.1379
367147,6.1,302,3.0333
305470,6.256,4540,3.7088
126889,6.2,9124,6.3018
334521,6.3,1181,1.547
9711,5.199,445,2.3783
14611,6.8,309,4.5663
185789,0.0,0,0.0
444705,7.631,275,1.6895
417644,6.129,1346,2.9357
353569,5.901,993,1.2411
444706,7.646,247,0.6388
74336,7.0,192,1.4287
129229,7.3,59,0.7545
400928,8.001,5795,6.105
331214,0.0,0,0.0
72215,7.916,149,1.3004
339846,6.091,8326,5.6853
373569,5.354,816,1.4258
282035,5.517,7458,5.4624
36968,6.437,447,3.3831
337339,6.861,10605,9.3213
419700,5.478,578,4.0325
385805,7.063,120,0.3388
397442,5.674,268,1.2826
268531,6.3,1302,6.8395
418078,5.863,2542,1.6598
260514,6.856,6195,12.3758
15314,5.523,126,3.2576
420714,0.0,0,0.0
425751,6.123,244,6.0664
430830,6.018,85,0.7677
409926,0.0,0,0.0
455601,5.2,23,0.7506
20211,7.678,76,0.3641
